inventoryId,originKind,currentId,sourceFile,sourcePath,course,topic,topicIndex,block,community,provenance,statement,answer,solution,difficulty,modalities,reviewIndicators,mathFormat,options,correctIndex,accessible,accessibleVia,issues
"fase0-017915","runtime-materialization","madrid-mates-1.24.1|Modelo-Opción A-2023|En la liga de fútbol profesional de Libertonia compiten veinte equipos. Cada equipo tiene exactamente veinticinco jugadores, de los que tres son porteros. La tercera parte del número de defensas coincide con la diferencia entre el número de centrocampistas y el de delanteros. Además, la suma de la mitad del número de centrocampistas y el doble del número de delanteros excede en 25 unidades al número de defensas.","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Modelo-Opción A-2023","En la liga de fútbol profesional de Libertonia compiten veinte equipos. Cada equipo tiene exactamente veinticinco jugadores, de los que tres son porteros. La tercera parte del número de defensas coincide con la diferencia entre el número de centrocampistas y el de delanteros. Además, la suma de la mitad del número de centrocampistas y el doble del número de delanteros excede en 25 unidades al número de defensas.","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017916","runtime-materialization","madrid-mates-1.9.5|Septiembre-Opción A-2008|Se considera la matriz A=((2,a+1,1),(2a,0,1),(2,0,a+1)).","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Septiembre-Opción A-2008","Se considera la matriz A=((2,a+1,1),(2a,0,1),(2,0,a+1)).","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017917","runtime-materialization","madrid-mates-1.21.6|Julio-Coincidente-Opción B-2020|Sean B=[[0,1,1],[1,0,1],[1,1,0]], C=[[1,0,0],[0,2,0],[0,0,3]] y A una matriz que verifica AB=BC.","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Julio-Coincidente-Opción B-2020","Sean B=[[0,1,1],[1,0,1],[1,1,0]], C=[[1,0,0],[0,2,0],[0,0,3]] y A una matriz que verifica AB=BC.","","","sin-determinar","","officialStatus:official","MathML/HTML nativo","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017918","runtime-materialization","madrid-mates-1.4.8|Septiembre-Opción B-2003|Un mayorista vende billetes de tres clases: nacionales, extranjeros europeos comunitarios e internacionales no comunitarios. A una agencia vende 10 de cada clase por 12000 euros; a otra, 10 nacionales y 20 internacionales no comunitarios por 13000 euros; y a una tercera, 10 nacionales y 10 europeos comunitarios por 7000 euros.","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Septiembre-Opción B-2003","Un mayorista vende billetes de tres clases: nacionales, extranjeros europeos comunitarios e internacionales no comunitarios. A una agencia vende 10 de cada clase por 12000 euros; a otra, 10 nacionales y 20 internacionales no comunitarios por 13000 euros; y a una tercera, 10 nacionales y 10 europeos comunitarios por 7000 euros.","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017919","runtime-materialization","madrid-mates-1.20.4|Junio-Opción B-2019|Una estudiante pidió en la cafetería 3 bocadillos, 2 refrescos y 2 bolsas de patatas y pagó 19 euros. Después comprobó que le habían cobrado un bocadillo y una bolsa de patatas de más, por lo que le devolvieron 4 euros. Para compensarla, le ofrecieron un bocadillo y un refresco por 3 euros, lo que suponía un descuento del 40% respecto a sus precios originales.","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Junio-Opción B-2019","Una estudiante pidió en la cafetería 3 bocadillos, 2 refrescos y 2 bolsas de patatas y pagó 19 euros. Después comprobó que le habían cobrado un bocadillo y una bolsa de patatas de más, por lo que le devolvieron 4 euros. Para compensarla, le ofrecieron un bocadillo y un refresco por 3 euros, lo que suponía un descuento del 40% respecto a sus precios originales.","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017920","runtime-materialization","madrid-mates-1.11.14|Específica-Junio-Opción B-2010|Se considera el sistema x+y+kz=k, x+ky+z=k², kx+y+z=1.","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Específica-Junio-Opción B-2010","Se considera el sistema x+y+kz=k, x+ky+z=k², kx+y+z=1.","","","sin-determinar","","officialStatus:official","Unicode matemático","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017921","runtime-materialization","madrid-mates-1.26.5|Ordinaria-2025|Se considera el sistema de ecuaciones lineales λx-y+3z=2, 3x-2y-z=9, 5x-3y+λz=11.","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Ordinaria-2025","Se considera el sistema de ecuaciones lineales λx-y+3z=2, 3x-2y-z=9, 5x-3y+λz=11.","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017922","runtime-materialization","madrid-mates-1.22.5|Junio-Coincidente-Opción A-2021|Dadas A=[[0,1,1],[m,1,0],[1,0,1]] y B=(0,1,0)^t, se pide:","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Junio-Coincidente-Opción A-2021","Dadas A=[[0,1,1],[m,1,0],[1,0,1]] y B=(0,1,0)^t, se pide:","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017923","runtime-materialization","madrid-mates-1.17.7|Junio-Coincidente-Opción B-2016|Dado el sistema de ecuaciones lineales ax-y+z=0, x+y+az=0, ax+4y+2z=a, se pide:","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Junio-Coincidente-Opción B-2016","Dado el sistema de ecuaciones lineales ax-y+z=0, x+y+az=0, ax+4y+2z=a, se pide:","","","sin-determinar","","officialStatus:official","MathML/HTML nativo","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017924","runtime-materialization","madrid-mates-1.5.5|Junio-Opción B-2004|Se plantean dos cuestiones independientes sobre ampliación de sistemas compatibles.","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Junio-Opción B-2004","Se plantean dos cuestiones independientes sobre ampliación de sistemas compatibles.","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017925","runtime-materialization","madrid-mates-1.1.5|Septiembre-Opción B-2000|Se considera el sistema y+z=1, (λ−1)x+y+z=λ, x+(λ−1)y−z=0.","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Septiembre-Opción B-2000","Se considera el sistema y+z=1, (λ−1)x+y+z=λ, x+(λ−1)y−z=0.","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017926","runtime-materialization","madrid-mates-1.24.10|Extraordinaria-Coincidente-Opción B-2023|Una empresa conservera fabrica latas de macedonia de 1 kg con 750 g de fruta —melocotón, pera y piña— y el resto de agua y azúcar. Si usa la misma cantidad de cada fruta, el coste de fruta por lata es 1,8 euros. Si usa 0,25 kg de melocotón y 100 g más de piña que de pera, el coste es 1,9 euros. Además, paga 18000 euros por un lote de 3000 kg de melocotón, 3000 kg de pera y 2000 kg de piña.","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Extraordinaria-Coincidente-Opción B-2023","Una empresa conservera fabrica latas de macedonia de 1 kg con 750 g de fruta —melocotón, pera y piña— y el resto de agua y azúcar. Si usa la misma cantidad de cada fruta, el coste de fruta por lata es 1,8 euros. Si usa 0,25 kg de melocotón y 100 g más de piña que de pera, el coste es 1,9 euros. Además, paga 18000 euros por un lote de 3000 kg de melocotón, 3000 kg de pera y 2000 kg de piña.","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017927","runtime-materialization","madrid-mates-1.8.2|Modelo-Opción B-2007|Sea M=[[2,−1,λ],[2,−λ,1],[2λ,−1,1]].","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Modelo-Opción B-2007","Sea M=[[2,−1,λ],[2,−λ,1],[2λ,−1,1]].","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017928","runtime-materialization","madrid-mates-1.11.12|General-Septiembre-Opción B-2010|Sea A la matriz cuyas filas son (−a,0,a), (a,a−1,0) y (0,a,a+2).","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","General-Septiembre-Opción B-2010","Sea A la matriz cuyas filas son (−a,0,a), (a,a−1,0) y (0,a,a+2).","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017929","runtime-materialization","madrid-mates-1.14.7|Junio-Coincidente-Opción B-2013|Sean A y B matrices cuadradas de orden 2 tales que det(A)=5 y det(B)=3. Sean c₁ y c₂ las columnas de A.","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Junio-Coincidente-Opción B-2013","Sean A y B matrices cuadradas de orden 2 tales que det(A)=5 y det(B)=3. Sean c₁ y c₂ las columnas de A.","","","sin-determinar","","officialStatus:official","Unicode matemático","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017930","runtime-materialization","madrid-mates-1.5.3|Junio-Opción A-2004|Se considera el sistema homogéneo (1−a)x−2y+4z=0, x−(1+a)y+z=0, −x+ay−z=0.","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Junio-Opción A-2004","Se considera el sistema homogéneo (1−a)x−2y+4z=0, x−(1+a)y+z=0, −x+ay−z=0.","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017931","runtime-materialization","madrid-mates-1.23.4|Ordinaria-Opción B-2022|Tres primos, Pablo, Alejandro y Alicia, se reparten un premio de 9450 euros de forma directamente proporcional a sus edades. La suma de las edades de Pablo y Alejandro excede en tres años al doble de la edad de Alicia. Además, la suma de las edades de los tres es 45 años. En el reparto, la diferencia entre lo que reciben Pablo y Alicia es de 420 euros.","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Ordinaria-Opción B-2022","Tres primos, Pablo, Alejandro y Alicia, se reparten un premio de 9450 euros de forma directamente proporcional a sus edades. La suma de las edades de Pablo y Alejandro excede en tres años al doble de la edad de Alicia. Además, la suma de las edades de los tres es 45 años. En el reparto, la diferencia entre lo que reciben Pablo y Alicia es de 420 euros.","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017932","runtime-materialization","madrid-mates-1.20.3|Junio-Opción A-2019|Dadas A=[[1,3,4,1],[1,a,2,2-a],[-1,2,a,a-2]] y M=[[1,0,0],[0,1,0],[0,0,0],[0,0,1]], se pide:","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Junio-Opción A-2019","Dadas A=[[1,3,4,1],[1,a,2,2-a],[-1,2,a,a-2]] y M=[[1,0,0],[0,1,0],[0,0,0],[0,0,1]], se pide:","","","sin-determinar","","officialStatus:official","MathML/HTML nativo","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017933","runtime-materialization","madrid-mates-1.12.1|Modelo-Opción B-2011|Se considera el sistema λx+λz=2, x+λy−z=1, x+3y+z=2λ.","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Modelo-Opción B-2011","Se considera el sistema λx+λz=2, x+λy−z=1, x+3y+z=2λ.","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017934","runtime-materialization","madrid-mates-1.22.1|Modelo-Opción A-2021|Dadas A=[[0,1,x],[1,0,x-1],[x+1,0,3]] y B=[[0,1/3,-1/3],[0,1,0],[1,2/3,-2/3]], se pide:","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Modelo-Opción A-2021","Dadas A=[[0,1,x],[1,0,x-1],[x+1,0,3]] y B=[[0,1/3,-1/3],[0,1,0],[1,2/3,-2/3]], se pide:","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017935","runtime-materialization","madrid-mates-1.23.6|Ordinaria-Coincidente-Opción B-2022|Sean A=[[c,8],[1,b+c]], B=[[1,2,3],[2,a+c,4]] y C=[[a+2,1],[3,2],[1,1]]. Se pide:","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Ordinaria-Coincidente-Opción B-2022","Sean A=[[c,8],[1,b+c]], B=[[1,2,3],[2,a+c,4]] y C=[[a+2,1],[3,2],[1,1]]. Se pide:","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017936","runtime-materialization","madrid-mates-1.3.6|Junio-Opción B-2002|Se considera el sistema x−y=2, ax+y+2z=0, x−y+az=1.","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Junio-Opción B-2002","Se considera el sistema x−y=2, ax+y+2z=0, x−y+az=1.","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017937","runtime-materialization","madrid-mates-1.19.1|Modelo-Opción A-2018|Dadas A=[[0,1,1],[0,3,0],[0,-1,3]] e I, la matriz identidad de orden 3, se pide:","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Modelo-Opción A-2018","Dadas A=[[0,1,1],[0,3,0],[0,-1,3]] e I, la matriz identidad de orden 3, se pide:","","","sin-determinar","","officialStatus:official","MathML/HTML nativo","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017938","runtime-materialization","madrid-mates-1.25.5|Ordinaria-2024|Tras una gran cosecha de sandías en una comarca, la producción se mete en cajas cúbicas de 1 m de lado que se amontonan en una gran pila compacta en forma de ortoedro. Al doble del largo de este ortoedro le faltan 2 m para llegar a ser la suma del ancho y el alto. El largo supera en 8 m al ancho menos el alto. El perímetro de la base es 54 m.","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Ordinaria-2024","Tras una gran cosecha de sandías en una comarca, la producción se mete en cajas cúbicas de 1 m de lado que se amontonan en una gran pila compacta en forma de ortoedro. Al doble del largo de este ortoedro le faltan 2 m para llegar a ser la suma del ancho y el alto. El largo supera en 8 m al ancho menos el alto. El perímetro de la base es 54 m.","","","sin-determinar","","officialStatus:official","texto plano/ASCII","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017939","runtime-materialization","madrid-mates-1.20.2|Modelo-Opción B-2019|Dado el sistema x-my-z=0, mx-4y+(6-2m)z=-8m, -x+2y+z=6, se pide:","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Modelo-Opción B-2019","Dado el sistema x-my-z=0, mx-4y+(6-2m)z=-8m, -x+2y+z=6, se pide:","","","sin-determinar","","officialStatus:official","MathML/HTML nativo","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
"fase0-017940","runtime-materialization","madrid-mates-1.17.10|Septiembre-Opción B-2016|Dado el sistema de ecuaciones 2x+(a-1)y-2z=a, 2x+y-az=2, -x+y+z=1-a, se pide:","runtime-builder","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","2bach-mates","Matrices","0","algebra","Madrid","Septiembre-Opción B-2016","Dado el sistema de ecuaciones 2x+(a-1)y-2z=a, 2x+y-az=2, -x+y+z=1-a, se pide:","","","sin-determinar","","officialStatus:official","MathML/HTML nativo","","","true","2bach-mates/0/MargaritaBachExam.buildTopicQuestions:madrid","sin-respuesta | sin-solucion"
